명칭,전화번호,주소,개요,규모,수용 가능 인원,객실 수,객실 유형,주차 가능,조리 가능,체크인,체크아웃,예약 안내,예약안내 홈페이지,픽업서비스,식음료장,공용 샤워실,상세정보,환불규정
목향재 [한국관광 품질인증/Korea Quality],010-8666-1217,세종특별자치시 만남로6길 33,세종시에 자리한 목향재는 굵은 홍송으로 대들보와 기둥을 받쳐 궁궐식으로 지은 한옥 펜션이다. 서까래가 그대로 드러난 천장과 한지를 바른 미닫이문이 전통한옥의 운치를 더한다. 객실은 1인부터 가족 단위까지 선택할 수 있도록 한실/ 다락방과 침대가 있는 일반실/ 거실과 다락방/ 넓은 한실을 갖춘 디럭스룸으로 구성하였다. 만화책와 그림책을 구비한 다락방은 아이들이 특히 좋아하는 공간이다. 전통찻집도 운영한다.,지상 2층/ 197㎡,20,7,한실/양실,가능,가능,15:00,11:00,nan,https://blog.naver.com/chinawoo7351,불가,있음,없음,"객실명:사랑채 1/ 2/ 3
객실크기:2평
객실수:0
기준인원:1최대인원:1
null
비수기주중최소:50000(성수기: 50000)
비수기주말최소:50000(성수기: 50000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:일반실
객실크기:6평
객실수:0
기준인원:2최대인원:4
null
비수기주중최소:100000(성수기: 100000)
비수기주말최소:120000(성수기: 120000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:Y
케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:1-2인실
객실크기:3평
객실수:0
기준인원:1최대인원:3
null
비수기주중최소:70000(성수기: 70000)
비수기주말최소:90000(성수기: 90000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:Y
케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:2층 전체(디럭스룸+일반실)
객실크기:25평
객실수:0
기준인원:6최대인원:15
null
비수기주중최소:300000(성수기: 300000)
비수기주말최소:350000(성수기: 350000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:Y
케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:디럭스룸
객실크기:16평
객실수:0
기준인원:4최대인원:7
null
비수기주중최소:200000(성수기: 200000)
비수기주말최소:250000(성수기: 250000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:Y
케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
",숙박 7일 전까지 전액 환불/ 숙박 5일 전까지 70% 환불/ 숙박 3일 전 50% 환불/ 숙박 3일 내 취소 시 환불 불가
알멕스랜드 [한국관광 품질인증/Korea Quality],010-5266-4017,경기도 연천군 왕징면 왕산로218번길 61,알멕스랜드는 임진강이 바라보이는 곳에 위치한 복합 레저 숙박시설이다. 리조트는 최대 8명까지 묵을 수 있는 패밀리룸과/ 임진강을 180도 조망할 수 있는 파노라마룸/ 2개 객실을 연결해 대규모 여행에 유용한 커넥팅룸을 갖췄다. 레저시설로는 약 7km 숲길을 돌아보는 전동차 투어/ 여름철 수영장/ 겨울철 눈썰매장/ 키즈카페/ 숲속 산책로가 있다. 조식은 유료이고 사전 예약이 필요하다.,건물 지상 1층~지상 3층,120,15,양실,가능,가능,14:00,11:00,가능(010-5266-4017),http://camplink.co.kr/?camp=almecs,가능,있음,없음,"객실명:패밀리룸
객실크기:20평
객실수:0
기준인원:4최대인원:8
null
비수기주중최소:140000(성수기: 160000)
비수기주말최소:170000(성수기: 190000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:파노라마룸
객실크기:22평
객실수:0
기준인원:4최대인원:8
null
비수기주중최소:160000(성수기: 180000)
비수기주말최소:190000(성수기: 210000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:커넥팅룸
객실크기:40평
객실수:0
기준인원:8최대인원:16
null
비수기주중최소:280000(성수기: 320000)
비수기주말최소:340000(성수기: 380000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:세면도구:소파:Y
취사용품:Y
테이블:Y
드라이기:Y
",7월 15일~8월 24일 / 12월 20일~2월 20일 / 그 외 축제 기간(5월 1일~10일)
엘린호텔 [한국관광 품질인증/Korea Quality],064-743-5600,제주특별자치도 제주시 은남1길 4,호텔엘린은 제주국제공항에서 5분 거리로/ 주변에 다양한 편의시설이 있다. 중증 장애인 직업재활시설이자 사회적 기업으로/ 객실 청소/ 주방 보조/ 객실 예약 업무룰 장애인이 담당하고 있다. 호텔 수익금은 장애인 일자리 창출과 복지에 쓰인다. 전 객실에 침대가 있고 마루로 마감한 바닥에 온돌 난방을 해 겨울철 따뜻하게 이용할 수 있다. 패밀리 스위트에는 월풀 욕조가 구비되어 있다.,지하 1층/ 지상 5층(1628.21㎡),80,33,양실,가능,불가,15:00,11:00,nan,http://www.hotelelin.com/board/view.php?pageID=13,불가,없음,없음,"객실명:스탠다드 더블
객실크기:9평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:70000(성수기: 70000)
비수기주말최소:70000(성수기: 70000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:슈페리어 트윈
객실크기:10평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:70000(성수기: 70000)
비수기주말최소:70000(성수기: 70000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:디럭스 트윈
객실크기:12평
객실수:0
기준인원:3최대인원:4
null
비수기주중최소:90000(성수기: 90000)
비수기주말최소:90000(성수기: 90000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:패밀리 스위트
객실크기:18평
객실수:0
기준인원:4최대인원:6
null
비수기주중최소:150000(성수기: 150000)
비수기주말최소:150000(성수기: 150000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
",성수기와 연휴 숙박 10일 전까지 100% 환불/ 숙박 7일 전까지 90% 환불/ 숙박 5일 전까지 70% 환불/ 숙박 3일 전까지 50% 환불/ 당일 취소 시 20% 환불 / 비수기 숙박 2일 전까지 100% 환불/ 숙박 1일 전까지 90% 환불/ 당일 취소 시 80% 환불
양참사댁(양동호 가옥 / 한옥152) [한국관광 품질인증/Korea Quality],010-4200-6789,전라남도 화순군 도곡면 달아실길 24,전라남도 화순에 자리한 양참사댁은 사대부가의 형태를 갖춘 300년 된 고택으로/ 국가민속문화재로 지정되었다. 안채와 사랑채에 총 5개의 객실이 있다. 다양한 전시회나 음악회가 진행되고/ 전통문화․예술 프로그램도 체험할 수 있다. 전통 혼례나 야외 결혼식/ 각종 연회나 기업 워크숍 등을 할 수 있는 공간으로도 운영 중이다. 마을에 학재고택과 화순고인돌유적지 등이 있고 차량 15분 거리에 고찰 운주사가 있다.,nan,24,5,한실,가능,불가,15:00,11:00,nan,nan,가능,있음,없음,"객실명:안채 안방
객실크기:10평
객실수:0
기준인원:4최대인원:6
null
비수기주중최소:200000(성수기: 250000)
비수기주말최소:250000(성수기: 300000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:Y
냉장고:세면도구:소파:취사용품:테이블:Y
드라이기:Y
객실명:사랑채 대청방
객실크기:14평
객실수:0
기준인원:4최대인원:6
null
비수기주중최소:200000(성수기: 250000)
비수기주말최소:250000(성수기: 300000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:Y
냉장고:세면도구:소파:취사용품:테이블:Y
드라이기:Y
객실명:사랑채 작은 사랑방
객실크기:8평
객실수:0
기준인원:4최대인원:6
null
비수기주중최소:200000(성수기: 250000)
비수기주말최소:250000(성수기: 300000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:Y
냉장고:세면도구:소파:취사용품:테이블:Y
드라이기:객실명:안채 작은방
객실크기:2평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:100000(성수기: 150000)
비수기주말최소:150000(성수기: 200000)
목욕시설:욕조:홈시어터:에어컨:Y
TV:PC:케이블설치:인터넷:Y
냉장고:세면도구:소파:취사용품:테이블:Y
드라이기:객실명:안채 작은 대청방
객실크기:2평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:100000(성수기: 150000)
비수기주말최소:150000(성수기: 200000)
목욕시설:욕조:홈시어터:에어컨:TV:PC:케이블설치:인터넷:냉장고:세면도구:소파:취사용품:테이블:드라이기:","""2주 전 – 100% 환불
10일 전까지 – 50% 환불
일주일 전까지 – 30% 환불
5일 전까지 – 10% 환불
4일 전까지 – 환불 불가"""
화이트빌리지 [한국관광 품질인증/Korea Quality],010-3640-2656,전라남도 곡성군 죽곡면 대황강로 1598-96,전라남도 곡성군 대황강변에 위치한 화이트빌리지는 사계절 빼어난 경관을 자랑하는 펜션이다. 낚시를 즐기는 이들은 대황강의 풍성한 자연을 벗삼아 낚시를 즐기기 좋다. 숙소 주위에 대황강 둘레길이 있어 산책하기에 좋고 MTB로도 갈 수 있다. 압록유원지와 섬진강까지의 아름다운 강변길을 걸어보는 것도 좋다. 차로 15~20분 거리에 섬진강 기차마을/ 대안사 등 주요 관광지가 있고/ 4분 거리에 곡성 집라인이 있다.,건물 8동(VIP룸 한동/ 나머지는 한 동에 2실씩)/ 대지 면적 약 5/620㎡,70,14,양실,가능,가능,15:00,11:00,가능(061-363-7531/ 010-3640-2656),http://www.white-village.co.kr/default/reservation/01.php?top=5&sub=2,불가,없음,없음,"객실명:VIP룸
객실크기:35평
객실수:0
기준인원:8최대인원:12
null
비수기주중최소:250000(성수기: 400000)
비수기주말최소:300000(성수기: 400000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:108호
객실크기:12평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:100000(성수기: 160000)
비수기주말최소:130000(성수기: 160000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:109호 (애완견 입실가능)
객실크기:13평
객실수:0
기준인원:3최대인원:4
null
비수기주중최소:120000(성수기: 190000)
비수기주말최소:160000(성수기: 190000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:102호/ 103호/ 104호/ 105호/ 106호/ 107호/ 205호/ 206호
객실크기:12평
객실수:0
기준인원:2최대인원:3
null
비수기주중최소:80000(성수기: 140000)
비수기주말최소:110000(성수기: 140000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:201호/ 203호/ 204호
객실크기:18평
객실수:0
기준인원:4최대인원:6
null
비수기주중최소:140000(성수기: 250000)
비수기주말최소:180000(성수기: 250000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
",기본 90% 환불/ 숙박 11-14일 전까지 80% 환불/ 숙박 9-10일 전까지 70% 환불/ 숙박 6-7일 전까지 50% 환불/ 숙박 4-5일 전까지 30% 환불/ 숙박 2-3일 전까지 10% 환불/ 숙박 1일 전-당일 취소 시 환불 불가
지리산호수리조트 [한국관광 품질인증/Korea Quality],061-783-0011,전라남도 구례군 구만제로 610,지리산호수리조트는 글램핑 스타일의 숙소로/ 경사진 언덕에 계단식으로 객실을 조성해 구만제 호수와 지리산의 풍경을 시원하게 감상할 수 있다. 리조트 입구에 호수를 가로지르는 보행 전용 다리가 있어 호수를 감상하며 가볍게 산책하기 좋다. 다리 건너편에는 자연방목 목장이 있어 치즈 만들기 체험이 가능하다. 객실 앞 야외테이블이나 야외 바비큐장에서 바비큐를 즐기며 글램핑의 멋을 느낄 수 있다. 반려동물 동반이 가능하다.,27동,108,26,한실/양실,가능,가능,15:00,11:00,가능(061-783-0011/ 010-3360-2344),http://jirisanhosu.com/reserve.html?reserve=gd,불가,없음,없음,"객실명:A온돌 B온돌/ C온돌
객실크기:10평
객실수:0
기준인원:2최대인원:4
null
비수기주중최소:120000(성수기: 180000)
비수기주말최소:150000(성수기: 180000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:Y
드라이기:Y
객실명:A침대/ B침대/ C침대
객실크기:10평
객실수:0
기준인원:2최대인원:4
null
비수기주중최소:120000(성수기: 180000)
비수기주말최소:150000(성수기: 180000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:Y
드라이기:Y
객실명:B침대/ C침대
객실크기:10평
객실수:0
기준인원:2최대인원:4
null
비수기주중최소:140000(성수기: 200000)
비수기주말최소:170000(성수기: 200000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
",숙박 10일 전까지 90% 환불/ 숙박 9일 전까지 80% 환불/ 숙박 8일 전까지 70% 환불/ 숙박 7일 전까지 60% 환불/ 숙박 6일 전까지 50% 환불/ 숙박 5일 전까지 40% 환불/ 숙박 4일 전까지 30% 환불/ 숙박 3일 전까지 20% 환불/ 숙박 2일 전까지 10% 환불/ 숙박 1일 전-당일 취소 시 환불 불가
오엔시티호텔 [한국관광 품질인증/Korea Quality],041-553-8080,충청남도 천안시 서북구 불당4로 105(불당동),"
오엔시티호텔은 천안을 대표하는 프리미엄 비즈니스호텔이다. 천안·아산지역에서도 교통/ 문화/ 쇼핑의 중심으로 알려진 불당동에 위치해 있으며 KTX천안아산역에서 차로 5분 거리다. 
오엔시티호텔은 2016년에 문을 열어 깨끗하고 현대적인 시설을 자랑한다. 총 159실에 달하는 객실은 쾌적하고 모던한 공간에 스마트 디지털 시스템을 갖추어 편리하다. 일부 객실에는 의류 소독과 바지 주름까지 잡아주는 LG스타일러를 설치해 비즈니스 고객의 만족도가 높다. 대규모 행사를 소화할 수 있는 컨퍼런스홀과 웨딩이나 파티/ 단체행사를 할 수 있는 볼룸/ 비즈니스 미팅에 적합한 미팅센터/ 입맛을 사로잡는 시티카페와 레스토랑 쿠치나/ 여름철에 한정적으로 문을 여는 분위기 있는 루프탑가든/ 휘트니스센터와 남성전용 사우나까지 부대시설도 다양하다. 
오엔시티호텔에서 천안시청/ 산업단지 등이 가까우며/ 독립기념관까지 약 20분/ 현충사 약 15분/ 외암민속마을 약 17분/ 지중해마을 약 7분/ 아산스파비스 약 25분/ 도고온천 약 30분 등 천안·아산 지역 주요 여행지로 이동하기도 편리하다. <br>",지하 3층~지상 13층/ 면적 8059.65㎡,약 350명,159실,nan,가능,불가,14:00,12:00,041-553-8080,"<a href=""http://www.oncityhotel.com/web/kor/asp/reservation/rsvnStep1.asp"" target=""_blank"" title=""새창 : 오엔시티호텔 홈페이지로 이동"">http://www.oncityhotel.com/web/kor/asp/reservation</a>",불가,있음(시티카페/ 레스토랑 쿠치나/ 루프탑가든/ 볼룸/ EFL라운지),없음,"객실명:스탠다드 더블
객실크기:4평
객실수:0
기준인원:2최대인원:2
null
비수기주중최소:130000(성수기: 140000)
비수기주말최소:130000(성수기: 140000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:디럭스 더블
객실크기:6평
객실수:0
기준인원:2최대인원:2
null
비수기주중최소:160000(성수기: 170000)
비수기주말최소:160000(성수기: 170000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:디럭스 트윈
객실크기:7평
객실수:0
기준인원:2최대인원:3
욕조(일부 객실에만 있음)
비수기주중최소:170000(성수기: 180000)
비수기주말최소:170000(성수기: 180000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:프리미엄 더블
객실크기:6평
객실수:0
기준인원:2최대인원:2
null
비수기주중최소:180000(성수기: 190000)
비수기주말최소:180000(성수기: 190000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:ON 스위트
객실크기:10평
객실수:0
기준인원:2최대인원:2
침실(킹배드)/ 응접실 구성
비수기주중최소:230000(성수기: 240000)
비수기주말최소:230000(성수기: 230000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
",숙박 3일 전 취소시 100% 환불/ 이후 환불 불가
꽃과 호수의 집 [한국관광 품질인증/Korea Quality],010-2999-9360,경기도 고양시 일산동구 노루목로 79(장항동/호수마을4단지아파트) 403동 1401호,꽃과 호수의 집은 아파트에 있는 게스트하우스다. 객실은 2개로/ 수선화룸에는 더블침대와 개별화장실/ 테라스(미니바)가 있고/ 채송화룸에는 싱글침대 2개와 몇몇 가구가 있다. 공용 주방과 거실에는 세계 여러나라에서 받은 기념품과 선물이 전시되어 있다. 무료로 간단한 조식을 제공한다. 지하철 3호선 마두역과 경의중앙선 백마역과 가까워 교통이 편리하다. 차량으로 20여 분 거리에 킨텍스/ 행주산성 등 주변 관광지가 있다.,아파트 14층/ 단층,6,2,양실,가능,가능,15:00,11:00,nan,https://blog.naver.com/youngm555,가능,없음,없음,"객실명:수선화
객실크기:3평
객실수:0
기준인원:2최대인원:2
null
비수기주중최소:80000(성수기: 80000)
비수기주말최소:90000(성수기: 90000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:TV:PC:케이블설치:인터넷:Y
냉장고:세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
객실명:채송화
객실크기:2평
객실수:0
기준인원:2최대인원:2
null
비수기주중최소:70000(성수기: 70000)
비수기주말최소:80000(성수기: 80000)
목욕시설:Y
욕조:Y
홈시어터:에어컨:TV:PC:케이블설치:인터넷:Y
냉장고:세면도구:Y
소파:취사용품:테이블:Y
드라이기:Y
",숙박 3일 전 취소 시 100% 환불/ 당일 70% 환불
박진사고택 [한국관광 품질인증/Korea Quality],010-2063-2541,경상남도 고성군 개천면 청광6길 25-12박진사고택,"무려 170여 년의 세월을 품은 박진사고택은 3대가 성균관 진사를 지낸 밀양 박씨의 삶과/ 경상남도 문화재자료 292호로 지정될 만큼 역사적 가치를 지닌 전통한옥입니다.

농촌 풍경 속 고풍스러운 자태의 기와집
오랜 세월 박진사고택을 지켜온 담장은 돌과 기와/ 황토를 하나씩 쌓아/ 3년에 걸쳐 완성했다고 전해집니다. 멀리서 보아도 견고하고 아름다운 자태에 흠뻑 심취하게 되지요. 고택 안의 소나무는 100년이 훌쩍 넘었고/ 우물/ 닭장/ 토끼장은 세월의 흔적이 묻어 있어 경이롭기만 합니다. 돌담길을 따라 걸으면 풍채 좋은 당산나무가 눈에 들어오고/ 인근에는 곡식이 자라나는 농촌 풍경이 펼쳐집니다.

휴식과 놀이/ 체험을 함께 즐길 수 있는 곳
사랑채의 정원은 끝없이 뻗은 나무와 꽃들이 아름다운 조화를 이루어/ 찾는 이로 하여금 치유의 시간을 갖게 합니다. 또 사랑채에는 누마루가 있어 차담과 독서를 만끽할 수 있습니다. 안채는 마당이 무척 넓어 아이들이 마음껏 뛰어놀 수 있으며/ 다도 체험공간에서는 전문강사를 초청하는 박진사고택만의 다도 강의를 들을 수 있습니다. 


도심 옆/ 낭만을 선사하는 한옥
박진사고택은 마산/ 진주/ 의룡 등 경상남도 서부의 도심과 인접해 접근성이 우수합니다. 드넓은 정원을 감상할 수 있는 툇마루/ 3년 동안 정성을 쌓아 올린 돌담장/ 뛰놀기 좋은 너른 마당까지/ 도심을 떠나 잠시 시선을 옮기면 낭만적이고 의미 있는 시간을 보낼 수 있습니다.

✚ 박진사고택 주변 여행지
자동차로 10분이면 당항포 관광지가 있어 여행코스로 연계하여 방문하기에 좋습니다. 또 인근에는 경상남도수목원이 있어 낭만적인 피크닉을 즐길 수 있습니다.",단층,최소2인~최대 10일(코로나 상관없을시 15~20인 수용가능),2,nan,가능(10대),가능(안채만 가능하나 사전예약시 사용가능),15:00,11:00,홈페이지/ 전화(010-2063-2541),"<a href=""http://parkjinsa.modoo.at/""target=""_blank"">http://parkjinsa.modoo.at/<a/>",배동터미널(외국인 해당),있음(다도체험장),있음,"객실명:안채
객실크기:0평
객실수:0
기준인원:2최대인원:6
안채 마당 이용가능/ 인원 초과 시 1인당 20/000원 요금 추가/ 부엌방(취사 가능)과 화장실은 건넌방과 함께 사용
목욕시설:욕조:홈시어터:에어컨:TV:PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:객실명:사랑채 (독채이용시)
객실크기:0평
객실수:0
기준인원:2최대인원:4
4인 이상부터 인당 45/000원씩 추가/ 취사 불가능(단/ 안채손님 없을 시 안채부엌 이용가능)/ 사랑채 방 4개 방문 개방 시 하나의 방처럼 사용가능/ 사랑채 방 1개소는 다락방 있음/ 화장실/ 샤워시설
목욕시설:욕조:홈시어터:에어컨:TV:PC:케이블설치:인터넷:냉장고:세면도구:소파:취사용품:테이블:드라이기:",숙박 7일 전 90%/ 5일 전 80%/ 2일 전 70%/ 1일 전 60%/ 당일 50% 환불
센텀프리미어 호텔 [한국관광 품질인증/Korea Quality],051-755-9000,부산광역시 해운대구 센텀1로 17(우동),부산 센텀시티에 위치한 센텀프리미어 호텔은 비즈니스 호텔로/ 편안한 휴식을 위해 최상의 서비스를 제공한다. 숙박 편의를 위해 세미나실/ 피트니스센터/ 비즈니스센터/ 코인 세탁실/ 식당/ 카페 등 다양한 부대시설을 운영하고/ 여름철에는 실내수영장도 운영한다. 조식은 인당 19/800원으로 사전예약시 할인이 가능하다. 인근에 벡스코(BEXCO)/ 백화점/ 영화의 전당/ 미술관 등이 있어 쇼핑과 문화를 즐길 수 있다.,지하 4층~지상 22층,963,461,양실,가능,불가,15:00,11:00,nan,https://premierhotel.co.kr/,불가,있음,없음,"객실명:이그제큐티브
객실크기:8평
객실수:0
기준인원:2최대인원:2
null
비수기주중최소:660000(성수기: 660000)
비수기주말최소:660000(성수기: 660000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:스위트
객실크기:20평
객실수:0
기준인원:3최대인원:4
null
비수기주중최소:1210000(성수기: 1210000)
비수기주말최소:1210000(성수기: 1210000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:프리미어 스위트
객실크기:24평
객실수:0
기준인원:3최대인원:4
null
비수기주중최소:1650000(성수기: 1650000)
비수기주말최소:1650000(성수기: 1650000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:싱글룸
객실크기:5평
객실수:0
기준인원:1최대인원:1
null
비수기주중최소:242000(성수기: 242000)
비수기주말최소:242000(성수기: 242000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:트윈룸
객실크기:7평
객실수:0
기준인원:2최대인원:2
null
비수기주중최소:484000(성수기: 484000)
비수기주말최소:484000(성수기: 484000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
객실명:더블룸
객실크기:7평
객실수:0
기준인원:2최대인원:2
null
비수기주중최소:440000(성수기: 440000)
비수기주말최소:440000(성수기: 440000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:Y
취사용품:테이블:Y
드라이기:Y
",숙박 3일 전 취소시 100% 환불/ 당일 환불 불가
