명칭,전화번호,주소,개요,규모,수용 가능 인원,객실 수,객실 유형,주차 가능,조리 가능,체크인,체크아웃,예약 안내,예약안내 홈페이지,픽업서비스,식음료장,공용 샤워실,상세정보,환불규정
인마이라이프,010-4182-0638,강원특별자치도 홍천군 서면 팔봉강변길 273,럭셔리 독채 스파 펜션이다.,130평/ 복층독채 6동,18명,5,nan,주차 가능(6대),nan,15:00,11:00,홈페이지,nan,가능,nan,없음,nan,nan
엔비치 모텔,054-232-6900,경상북도 포항시 북구 해안로 105,엔비치 모텔은 2004년 4월에 오픈한 모텔로서/ 전 객실이 바다 측으로 배치되어 있고/ 대형 전망차(2.4m*1.4m)를 통하여 사계절 영일만의 아름다운 해안선과 푸른 바다/ 백사장/ 포항 제철 야경/ 호미곶(일명 호랑이 꼬리) 위로 펼쳐지는 동해 일출의 장관을 볼 수 있다.,nan,82명,41실,nan,가능,불가,17:00,익일 12:00,nan,nan,nan,nan,없음,"객실명:스탠다드
객실크기:7평
객실수:0
기준인원:2최대인원:2
※ 객실 가격 전화문의 요망 
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:비즈니스
객실크기:10평
객실수:0
기준인원:2최대인원:2
※ 객실 가격 전화문의 요망 
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:온돌
객실크기:7평
객실수:0
기준인원:2최대인원:2
※ 객실 가격 전화문의 요망 
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:디럭스(더블 / 트윈)
객실크기:11평
객실수:0
기준인원:2최대인원:2
※ 객실 가격 전화문의 요망 
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
객실명:스위트
객실크기:15평
객실수:0
기준인원:2최대인원:2
※ 객실 가격 전화문의 요망 
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:냉장고:Y
세면도구:Y
소파:취사용품:테이블:드라이기:Y
",nan
팜스테이펜션,031-774-7739,경기도 양평군 용문면 갈지길36번길 58,팜스테이펜션에는 소공원으로 불릴만큼 넓고 아름다운 정원이 있으며 카페같은 분위기의 서비스룸/ 누구나 이용할 수 있는 공동공간으로 정겨운 대화를 나눌 수 있는 따뜻한 교류의 장이 준비되어있다.,2층,nan,4실,커플룸/ 가족룸/ 단체룸,주차가능,가능,15:00,11:00,010-8517-2239,nan,nan,nan,없음,"객실명:투룸
객실크기:25평
객실수:0
기준인원:4최대인원:8
※ 위 정보는 2021년 11월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:200000(성수기: 280000)
비수기주말최소:250000(성수기: 280000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:독채
객실크기:60평
객실수:0
기준인원:20최대인원:30
※ 위 정보는 2021년 11월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:450000(성수기: 650000)
비수기주말최소:550000(성수기: 650000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:데이지
객실크기:12평
객실수:0
기준인원:2최대인원:2
※ 위 정보는 2021년 11월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:110000(성수기: 150000)
비수기주말최소:130000(성수기: 150000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:냉장고:Y
세면도구:Y
소파:Y
취사용품:Y
테이블:Y
드라이기:Y
객실명:바이올렛
객실크기:9평
객실수:0
기준인원:2최대인원:2
※ 위 정보는 2021년 11월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:90000(성수기: 130000)
비수기주말최소:110000(성수기: 130000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:Y
드라이기:Y
",nan
안개자니펜션,033-433-7586,강원특별자치도 홍천군 화촌면 당무로 973-14,안개자니펜션은 각 동으로 독립된 펜션에서 자연과 더불어 휴식을 취할 수 있다. 숙박시설 펜션동을 방갈로 형식으로 분리 건축하여 독립성과 편의성을 고려하였으며/ 창으로 보이는 군업천과 주위를 둘러싼 공작산의 경치를 볼 수 있다.,nan,23명,8실,커플룸/ 패밀리룸/ 글램핑,주차 가능,가능,15:00,11:00,033-433-7586,"<a href=""http://www.country4u.co.kr"" target=""_blank"" title=""새창 : 안개자니펜션 홈페이지로 이동"">http://www.country4u.co.kr</a>",가능(사전문의),샤모니(카페),없음,"객실명:오렌지/체리
객실크기:20평
객실수:0
기준인원:2최대인원:4
※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2021년 10월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:100000(성수기: 0)
비수기주말최소:140000(성수기: 0)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:Y
드라이기:Y
객실명:라임/레드망고
객실크기:8평
객실수:0
기준인원:2최대인원:2
※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2021년 10월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:80000(성수기: 0)
비수기주말최소:100000(성수기: 0)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:Y
드라이기:Y
객실명:코코넛
객실크기:16평
객실수:0
기준인원:4최대인원:4
※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2021년 10월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:110000(성수기: 0)
비수기주말최소:150000(성수기: 0)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:Y
드라이기:Y
객실명:블루베리(펜션&글램핑)
객실크기:18평
객실수:0
기준인원:4최대인원:6
※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2021년 10월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:190000(성수기: 0)
비수기주말최소:0(성수기: 0)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:Y
드라이기:Y
객실명:사파리(글램핑)
객실크기:15평
객실수:0
기준인원:2최대인원:4
※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2021년 10월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:110000(성수기: 0)
비수기주말최소:0(성수기: 0)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:Y
드라이기:Y
객실명:리버사이드(글램핑)
객실크기:15평
객실수:0
기준인원:2최대인원:3
※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2021년 10월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:110000(성수기: 0)
비수기주말최소:0(성수기: 0)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:Y
드라이기:Y
객실명:블루베리(글램핑)
객실크기:0평
객실수:0
기준인원:2최대인원:3
※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2021년 10월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:110000(성수기: 0)
비수기주말최소:0(성수기: 0)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:Y
드라이기:Y
",nan
초롱꽃펜션,031-774-7686,경기도 양평군 서종면 황순원로 247-2,서울에서 1시간 거리에 있는 초롱꽃펜션은 예쁜 커플룸 2개와 넓은 단체룸이 있는 펜션이다. 정원에는 파란 잔디가 커플룸에는 별도의 데크가 있어 다정한 연인과 차 한 잔의 여유를 만끽할 수 있는 곳이다. 엔틱침대가 한층 분위기를 연출하기도 하고/ 침대에 기대어  TV를 볼 수 있게 벽거리 TV가 설치되어 있다. 그리고 주방에는 화이트톤의 주방시설과/ 화장실에는 비데가 갖추어져 있다. 또한/ 음악과 영화 감상을 할 수 있는 오디오 시설과 DVD 시설도 있어보고 싶은 영화나 듣고 싶은 음악도 미리 준비 해오면 더욱 멋진 하루를 보낼 수 있다. 무엇보다 펜션 뒤에는 산림욕이 가능한 잣나무숲이 있어 더운 여름 잣나무숲에서 향기로운 솔의 향기를 즐길 수 있다.,nan,18명,5실,커플룸/ 가족룸,주차 가능,가능,15:00,11:00,031-774-7686,nan,가능(사전문의),nan,없음,"객실명:꽃송이
객실크기:10평
객실수:0
기준인원:2최대인원:2
※ 객실 가격 전화문의 요망
비수기주중최소:100000(성수기: 0)
비수기주말최소:100000(성수기: 0)
목욕시설:Y
욕조:홈시어터:에어컨:TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:드라이기:객실명:가족룸
객실크기:40평
객실수:0
기준인원:8최대인원:15
※ 객실 가격 전화문의 요망
비수기주중최소:220000(성수기: 0)
비수기주말최소:220000(성수기: 0)
목욕시설:Y
욕조:홈시어터:에어컨:TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:Y
드라이기:",nan
헐리우드모텔,031-674-0810,경기도 안성시 금광면 가협길 41,헐리우드모텔은 안성시 금광면 금광호수 상류에 위치한 호텔 같은 모텔이다. 산 속 조용한 곳에 위치한 느낌이 드는 주변과 창문 밖으로  탁 트인 금광호수 전경으로 복잡한 도심 속을 탈피해 오면 가슴이 뻥 뚫리는 곳이다. 유럽의 예쁜 집을 옮겨다 놓은 듯한 외관의 모습을 하고 있다.,nan,66명,33실,nan,주차 가능,불가,14:00,12:00,031-674-0810,nan,nan,nan,없음,"객실명:일반실
객실크기:0평
객실수:0
기준인원:2최대인원:0
※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2022년 08월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망

비수기주중최소:50000(성수기: 0)
비수기주말최소:50000(성수기: 0)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:Y
케이블설치:Y
인터넷:냉장고:Y
세면도구:소파:취사용품:테이블:드라이기:Y
객실명:VIP룸
객실크기:0평
객실수:0
기준인원:2최대인원:0
정보는 2021년 11월에 수정된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:70000(성수기: 0)
비수기주말최소:70000(성수기: 0)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:Y
케이블설치:Y
인터넷:냉장고:Y
세면도구:소파:취사용품:테이블:드라이기:Y
객실명:특실
객실크기:0평
객실수:0
기준인원:2최대인원:0
정보는 2021년 11월에 수정된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:Y
케이블설치:Y
인터넷:냉장고:Y
세면도구:소파:취사용품:테이블:드라이기:Y
",nan
알프스모텔,nan,강원특별자치도 평창군 진부면 진부시장뒷길 42,진부 전통시장(5일장/ 3日/8日) 내 위치한 숙박업소다.,nan,nan,26실,nan,5대,nan,nan,nan,033-335-4458,nan,nan,nan,없음,nan,nan
허브모텔,nan,강원특별자치도 평창군 봉평면 기풍로 50-16(창동리),할머니댁에 놀러 온 듯 안락함을 느낄 수 있는 “허브 모텔”이다.,nan,nan,-,nan,50대,nan,nan,nan,033-335-1427,nan,nan,nan,없음,nan,nan
해와달 펜션,nan,강원특별자치도 평창군 봉평면 설다목길 15,햇살 가득한 작은 통나무 집으로 수려한 산과 계곡이 있는 펜션이다.,nan,nan,3실,하나/ 둘/ 셋,있음,nan,nan,nan,010-8647-7731,"<a href=""https://sunnmun.modoo.at/"" target=""_blank"" title=""새창 : 해와달 펜션 홈페이지로 이동"">https://sunnmun.modoo.at/</a>",없음,있음,없음,"객실명:둘
객실크기:5평
객실수:0
기준인원:2최대인원:4
개별화장실보유/ WIFI 가능  

※ 위 정보는 2023년 04월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망

비수기주중최소:70000(성수기: 100000)
비수기주말최소:70000(성수기: 100000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:Y
드라이기:Y
객실명:셋
객실크기:5평
객실수:0
기준인원:2최대인원:4
개별화장실보유/ WIFI 가능  

※ 위 정보는 2023년 04월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망

비수기주중최소:70000(성수기: 100000)
비수기주말최소:70000(성수기: 100000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:Y
드라이기:Y
객실명:하나
객실크기:5평
객실수:0
기준인원:2최대인원:4
개별화장실보유/ WIFI 가능  

※ 위 정보는 2023년 04월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망

비수기주중최소:50000(성수기: 70000)
비수기주말최소:70000(성수기: 100000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:Y
드라이기:Y
",nan
데네브펜션,041-672-3363,충청남도 태안군 남면 우운길 158-8,"충남 태안군 남면 몽산리 몽산포 해변가에 위치한 데네브펜션은 통나무펜션과 주변에 100여 년 된 노송과 바다가 어우러져 한 폭의 그림을 연상케 한다.
아침에 일어나 창문을 열면 향긋한 소나무 향에 정신까지 상쾌해진다. 바다가 그림처럼 보이는 데네브에서는 특히 몽산포 안목섬을 배경으로  하는 몽대포구의 아름다운 해넘이를 감상할 수 있다.",nan,nan,12실,원룸형/ 독채형,가능,가능,15:00,익일 11:00,nan,nan,nan,nan,없음,"객실명:독채 A동/ B동
객실크기:16평
객실수:0
기준인원:4최대인원:4
※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2021년 09월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망

비수기주중최소:120000(성수기: 160000)
비수기주말최소:160000(성수기: 200000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:Y
드라이기:Y
객실명:독채 C동/ D동
객실크기:26평
객실수:0
기준인원:6최대인원:10
※ 위 정보는 2020년 10월에 수정된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:210000(성수기: 270000)
비수기주말최소:250000(성수기: 310000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:Y
드라이기:Y
객실명:데네브 102호/ 105호
객실크기:15평
객실수:0
기준인원:4최대인원:6
※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2021년 09월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망

비수기주중최소:90000(성수기: 150000)
비수기주말최소:120000(성수기: 170000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:Y
드라이기:Y
객실명:데네브 201호/  202호/ 203호
객실크기:12평
객실수:0
기준인원:2최대인원:3
※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2021년 09월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망

비수기주중최소:70000(성수기: 130000)
비수기주말최소:100000(성수기: 150000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:Y
드라이기:Y
객실명:데네브 101호/ 103호
객실크기:15평
객실수:0
기준인원:3최대인원:5
※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2021년 09월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망

비수기주중최소:80000(성수기: 140000)
비수기주말최소:110000(성수기: 160000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:Y
드라이기:Y
객실명:데네브 별채
객실크기:45평
객실수:0
기준인원:12최대인원:16
※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2021년 09월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망

비수기주중최소:540000(성수기: 600000)
비수기주말최소:580000(성수기: 640000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:Y
인터넷:Y
냉장고:Y
세면도구:Y
소파:취사용품:Y
테이블:Y
드라이기:Y
",nan
언덕위에 하얀집,055-759-4113,경상남도 진주시 대평면 호반로 414-23,산으로 둘러싸인 잔잔한 풍광의 진양호는 명성이 높아 일찍이 진주 8경으로도 손꼽혀 왔다. 그런 그림 같은 풍광을 품 안에 두르고 있는 ‘언덕위에 하얀집’은 이름 그대로 호수를 전망하는 언덕에 하얀색의 목조 펜션이 동화처럼 서 있다. 2007년부터 영업을 시작한 이곳은 객실에서 바라보는 호수의 조망이 가장 큰 매력이다. 창이 동향으로 나 있어서 방 안에서 일출 감상이 가능하다는 점도 자랑거리다. 객실은 5개로 아담한 규모지만 족구장과 텃밭/ 야외 식탁/ 아기자기한 정원 등이 조화롭다. 꽃과 나무에 관심이 많은 사장님 덕분에 정원이 풍성하고/ 펜션 내부에 차를 마실 수 있는 공간이 마련되어 있다. 호숫가에서는 바비큐 파티가 가능하다. 진주 시내에서 픽업 서비스도 제공한다.,nan,44명,5실,커플실(4실)/ 단체실(1실),가능,가능,14:00,익일 11:00,nan,nan,nan,nan,없음,"객실명:물소리 / 새소리
객실크기:15평
객실수:0
기준인원:2최대인원:6
※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2022년 8월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:80000(성수기: 90000)
비수기주말최소:100000(성수기: 120000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:소파:취사용품:Y
테이블:드라이기:객실명:별채
객실크기:30평
객실수:0
기준인원:15최대인원:22
※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2022년 8월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:250000(성수기: 300000)
비수기주말최소:300000(성수기: 350000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:소파:취사용품:Y
테이블:드라이기:객실명:바람소리 / 풀벌레소리
객실크기:15평
객실수:0
기준인원:2최대인원:6
※ 객실 가격 전화문의 요망<br/>※ 위 정보는 2022년 8월에 작성된 정보로(정상요금)/ 해당 숙박시설 이용요금이 수시로 변동됨에 따라 이용요금 및 기타 자세한 사항은 홈페이지 참조 요망
비수기주중최소:80000(성수기: 90000)
비수기주말최소:110000(성수기: 120000)
목욕시설:Y
욕조:홈시어터:에어컨:Y
TV:Y
PC:케이블설치:인터넷:Y
냉장고:Y
세면도구:소파:취사용품:Y
테이블:드라이기:",nan
